foeAgility,cunning,stability,dodging,volleyGroupID,groupSize,tApplied,dis2Last,dis2Cent,dis2Group,clicked,dodged
4,1,0,0,1,3,2,1.1689313596052826,0.6244723395136413,0.46679062303965657,0,0
4,1,0,0,2,3,1,0.9609164034018165,0.5746710949535423,0.8229516541433581,1,0
4,1,0,0,2,3,4,0.6152947089471932,0.5066136941943005,0.6138422529330865,1,0
4,1,0,0,2,3,2,0.10783811599321434,0.47365190226767195,0.793332778604904,0,0
4,1,0,0,3,2,4,0.6415142981520249,0.3721238898670882,1.0691413942917436,1,0
4,1,0,0,3,2,2,0.7402651759163066,0.6985479227090357,1.0691413942917436,1,0
4,1,0,0,4,1,4,0.07417637883416542,0.6498190858089595,0,1,0
1,9,7,5,0,3,4,0.3761474928735857,0.3761474928735857,0.20671742861979675,1,1
1,9,7,5,0,3,4,0.23603631777305023,0.23603631777305023,0.34232252070097746,0,0
1,9,7,5,0,3,2,0.34770997897970285,0.34770997897970285,0.22104561260194622,0,0
1,9,7,5,1,2,1,0.3828675091378291,0.31971974045286883,0.4640719119894868,1,1
1,9,7,5,1,2,4,0.5714169383362468,0.19806015281678174,0.4640719119894868,0,0
1,9,7,5,2,1,4,0.07846404006753845,0.37458433356007315,0,1,1
2,3,2,0,0,1,0,0.3068449235439131,0.3068449235439131,0,1,0
2,3,2,0,1,1,1,0.6305727833254233,0.5536939204422903,0,1,0
4,10,10,4,0,2,4,0.244567888654952,0.244567888654952,0.040151033160117595,1,1
4,10,10,4,0,2,2,0.2500221600744663,0.2500221600744663,0.040151033160117595,1,1
4,10,10,4,0,2,4,0.244567888654952,0.244567888654952,0.040151033160117595,1,1
4,10,10,4,1,5,4,0.34367766109769515,0.154758355502479,0.2270944076427518,1,1
4,10,10,4,1,5,4,0.3930052703924284,0.15475470634643762,0.23131274315137207,0,0
4,10,10,4,1,5,2,0.3680260158588758,0.20943904816057088,0.2649157022884084,0,0
4,10,10,4,1,5,4,0.07295148731220356,0.26231519040763845,0.38879642889265853,0,0
4,10,10,4,1,5,2,0.3810456921082254,0.15102292873956744,0.23404343406565345,0,0
4,10,10,4,2,2,4,0.32671486912412173,0.26145838498017393,0.42595897875199923,1,1
4,10,10,4,2,2,4,0.43189987922048645,0.2849337969128534,0.42595897875199923,0,0
4,7,4,0,0,2,4,0.4357661861919201,0.4357661861919201,0.039759813873297314,1,1
4,7,4,0,0,2,4,0.42414995943590134,0.42414995943590134,0.039759813873297314,1,1
4,7,4,0,0,2,4,0.4357661861919201,0.4357661861919201,0.039759813873297314,1,1
4,7,4,0,1,1,4,0.5905274147910284,0.49093554258460925,0,1,0
4,7,4,0,2,2,4,0.7014554374817302,0.2106996718865439,0.40989446068423724,1,1
4,7,4,0,2,2,1,0.4316427298087121,0.2712502128144026,0.40989446068423724,0,0
4,7,4,0,3,1,2,0.4010455819916686,0.3236079602562708,0,1,1
0,0,0,0,0,2,0,0.4172271708931108,0.4172271708931108,0.7856581349740611,1,0
0,0,0,0,0,2,1,0.691798938393832,0.691798938393832,0.7856581349740611,1,0
0,0,0,0,1,2,0,0.8598420412503196,0.6572907265212887,0.8372476525210316,1,0
0,0,0,0,1,2,1,0.05131276474695021,0.6420552613125351,0.8372476525210316,0,0
5,7,6,2,0,1,1,0.39671263450300437,0.39671263450300437,0,1,1
5,7,6,2,1,3,2,0.6294029251438055,0.2335947728716999,0.4899458784638703,1,1
5,7,6,2,1,3,2,0.129123529592006,0.42052773904327595,0.5632337294705964,0,0
5,7,6,2,1,3,1,0.5446053851636586,0.3157516106625064,0.41242456850415676,0,0
5,7,6,2,2,1,1,0.4820647595145018,0.30233359696588247,0,1,1
4,2,0,0,0,2,4,0.5879210898019227,0.5879210898019227,0.2018432752900528,1,0
4,2,0,0,0,2,2,0.6345797031144583,0.6345797031144583,0.2018432752900528,1,0
4,2,0,0,1,4,4,0.9044119218739699,0.5247973087572495,0.6130515516390441,1,0
4,2,0,0,1,4,4,0.6206402412194215,0.5648829408961832,0.9811674034775123,0,0
4,2,0,0,1,4,1,1.0271528503672924,0.4042487789164259,0.7336406339102997,0,0
4,2,0,0,1,4,4,0.8990162859376135,0.5675288070736483,0.6457017778266154,0,0
3,8,6,1,0,4,4,0.3496809153662228,0.3496809153662228,0.4676114304692079,1,1
3,8,6,1,0,4,4,0.3255778233883002,0.3255778233883002,0.5613482693733273,0,0
3,8,6,1,0,4,4,0.255678541486774,0.255678541486774,0.4032403440984835,0,0
3,8,6,1,0,4,2,0.3723823471296762,0.3723823471296762,0.5302350328440001,0,0
3,8,6,1,1,2,4,0.5486887947816376,0.4043530563163511,0.41829363156237137,1,1
3,8,6,1,1,2,4,0.7366156561097329,0.40413146300169184,0.41829363156237137,0,0
2,5,2,1,0,2,4,0.3689755572852476,0.3689755572852476,0.6090958566246419,1,0
2,5,2,1,0,2,4,0.3485867606872079,0.3485867606872079,0.6090958566246419,0,0
2,5,2,1,1,2,2,0.04255412892956282,0.3264492464821602,0.5625482474892447,1,0
2,5,2,1,1,2,1,0.5965018663726532,0.37946704284002386,0.5625482474892447,0,0
13,2,1,1,0,6,4,0.5128578730039538,0.5128578730039538,0.694838299499313,1,0
13,2,1,1,0,6,4,0.4226298346848644,0.4226298346848644,0.6332087782415494,1,0
13,2,1,1,0,6,8,0.47018504745441225,0.47018504745441225,0.6633932279529546,0,0
13,2,1,1,0,6,6,0.5649672301762027,0.5649672301762027,0.6441248208368474,0,0
13,2,1,1,0,6,6,0.6000086717451162,0.6000086717451162,0.6644948004065053,0,0
13,2,1,1,0,6,6,0.5553423848946861,0.5553423848946861,0.6448291538558866,0,0
13,2,1,1,1,1,6,0.14844493261690103,0.5710682846796377,0,1,0
13,2,1,1,2,2,8,0.9703719310825327,0.40150865600278074,0.7968976676137788,1,0
13,2,1,1,2,2,8,0.2014628682038651,0.4107278673678203,0.7968976676137788,1,0
13,2,1,1,3,1,4,0.6490755914727081,0.441944096700389,0,1,0
13,2,1,1,4,1,8,0.8663937160418412,0.4718171956003952,0,1,0
13,2,1,1,5,2,2,0.4824705214538269,0.5258219443479949,0.040181263562868205,1,0
13,2,1,1,5,2,6,0.5204323896800597,0.5589441269208968,0.040181263562868205,1,0
13,2,1,1,6,1,6,0.169065190821346,0.42962007848568323,0,1,0
13,2,1,1,7,1,4,0.5268004585473794,0.3171939028326943,0,1,1
13,2,1,1,8,2,8,0.6545279823241273,0.5239650764021185,0.7289399782258831,1,0
13,2,1,1,8,2,4,0.830790621555247,0.5156355375350513,0.7289399782258831,0,0
13,2,1,1,9,2,6,0.8133892279623179,0.5176151105364551,1.1627088031539254,1,0
13,2,1,1,9,2,6,0.7438219749646178,0.6451336477952894,1.1627088031539254,0,0
13,2,1,1,10,3,6,1.0808080409325669,0.5671508167283537,0.7805403968530972,1,0
13,2,1,1,11,1,6,0.7209321010739075,0.4334222793096262,0,1,0
13,2,1,1,10,3,6,0.835743717016712,0.5398890304057758,0.6246116201865894,1,0
13,2,1,1,10,3,4,0.19555485475662066,0.4278990600025548,0.8034748600485018,0,0
4,5,1,0,0,2,1,0.3520850371151477,0.3520850371151477,0.007598315267137263,1,0
4,5,1,0,0,2,1,0.3591604490367426,0.3591604490367426,0.007598315267137263,1,0
4,5,1,0,0,2,1,0.3520850371151477,0.3520850371151477,0.007598315267137263,1,0
4,5,1,0,1,3,1,0.754872615354474,0.5940840717121191,0.4908443673608756,1,0
4,5,1,0,1,3,1,0.12177863654324617,0.4799969021536516,0.850589490104851,0,0
4,5,1,0,1,3,1,0.7890490153788923,0.5576878720813446,0.5165639331493621,0,0
4,5,1,0,2,2,1,0.7887949447956587,0.5268957133860193,0.7902936933754732,1,0
4,5,1,0,2,2,1,0.03741111117098893,0.5702562568458701,0.7902936933754732,0,0
12,13,7,6,0,3,9,0.2208577412506659,0.2208577412506659,0.3918423362520495,1,1
12,13,7,6,0,3,11,0.36530291986146485,0.36530291986146485,0.5081503610023594,0,0
12,13,7,6,0,3,4,0.20453559679256855,0.20453559679256855,0.4455559842831749,0,0
12,13,7,6,1,1,11,0.3425228773256844,0.31725913601214384,0,1,1
12,13,7,6,2,3,9,0.612912069616378,0.3036592089163064,0.24260382825009075,1,1
12,13,7,6,2,3,9,0.6854546657977383,0.3691055017685999,0.2915998345494373,0,0
12,13,7,6,2,3,11,0.4326998191774311,0.3220934896738029,0.43620562460636936,0,0
12,13,7,6,3,2,6,0.4724982681702967,0.3061652197089605,0.3869567200241584,1,1
12,13,7,6,3,2,4,0.6453639291399395,0.34242234767936097,0.3869567200241584,0,0
12,13,7,6,4,6,4,0.5779556963367476,0.3348068101087855,0.39324748932691855,1,1
12,13,7,6,4,6,11,0.5801021842008167,0.336905751172581,0.3943156296912169,1,1
12,13,7,6,5,2,11,0.09752821775952462,0.28343458976428243,0.49932769224752943,1,1
12,13,7,6,5,2,6,0.45200066789657495,0.21595352856576167,0.49932769224752943,0,0
12,13,7,6,4,6,9,0.548722554453912,0.2439585024721007,0.34426351929114457,1,0
12,13,7,6,4,6,8,0.48625859239128305,0.37029693779310585,0.5313848680257263,0,0
12,13,7,6,4,6,9,0.7357829450097382,0.43894438017479503,0.4544373250638734,0,0
12,13,7,6,4,6,8,0.03739791528311094,0.2713590094526152,0.5548720881116541,0,0
12,13,7,6,7,1,11,0.47636351382314834,0.31194404677889936,0,1,1
12,13,7,6,8,1,6,0.5211206262188789,0.3601593385548824,0,1,1
12,13,7,6,6,1,8,0.39111736522637414,0.3564508406364298,0,1,0
9,12,12,6,0,1,4,0.21194585955162012,0.21194585955162012,0,1,1
9,12,12,6,1,12,1,0.27783047254850074,0.19518180779798178,0.187149985996483,1,1
9,12,12,6,2,1,6,0.24392045812556054,0.15488336395224264,0,1,1
9,12,12,6,1,12,6,0.19587568966771518,0.13663700568793677,0.20944097535242456,1,0
9,12,12,6,1,12,4,0.16411895697601483,0.15936337006074408,0.21756375548109996,1,0
9,12,12,6,1,12,4,0.18325858207729825,0.16255800736541276,0.2207555769365894,1,0
9,12,12,6,1,12,6,0.26432855489373525,0.17734012350200373,0.1759543088339681,0,0
9,12,12,6,1,12,6,0.23574537802874035,0.15067125639598744,0.1657251885727708,0,0
9,12,12,6,1,12,6,0.3182477159356582,0.13183665634902036,0.24823420467274995,0,0
9,12,12,6,1,12,6,0.19587568966771518,0.13663700568793677,0.20944097535242456,1,0
9,12,12,6,1,12,4,0.29272422552187816,0.16014461858662066,0.1867916806900529,0,0
9,12,12,6,1,12,4,0.22782223375233357,0.17269881260349024,0.23847097213124294,0,0
9,12,12,6,1,12,2,0.3107757470642323,0.21943299249286452,0.21125194143906822,0,0
9,12,12,6,1,12,4,0.16411895697601483,0.15936337006074408,0.21756375548109996,1,0
9,12,12,6,1,12,6,0.08764966350805274,0.16595198360230592,0.20437622284429596,0,0
9,12,12,6,1,12,1,0.23041167200493362,0.16617450642675674,0.17191263314648839,0,0
2,12,8,5,0,1,1,0.3743083134653294,0.3743083134653294,0,1,1
2,12,8,5,1,7,2,0.5385304971788037,0.18768239372489084,0.2734636259266106,1,1
2,12,8,5,1,7,4,0.3070843363805119,0.26831780434974556,0.3113217183824198,0,0
2,12,8,5,1,7,2,0.6543268421054267,0.2827874703704935,0.3604196288997386,0,0
2,12,8,5,1,7,2,0.5679062310278341,0.22750679148637423,0.2820574559568087,0,0
2,12,8,5,1,7,4,0.34581220665925194,0.3500933430378736,0.3513846655869382,0,0
2,12,8,5,1,7,1,0.45060438670141345,0.2744409630262353,0.5055556649445423,0,0
2,12,8,5,1,7,4,0.44501050457054403,0.3417764274655572,0.3265250689382725,0,0
2,12,8,5,2,2,1,0.27102073625441264,0.236073492612219,0.06638874925194428,1,1
2,12,8,5,2,2,2,0.29956320653180335,0.2963473301456572,0.06638874925194428,0,0
2,12,8,5,3,1,4,0.132506775593791,0.36569371453179317,0,1,1
2,12,8,5,4,1,2,0.5552048637661595,0.19346113798477746,0,1,1
2,12,8,5,5,1,2,0.10098307907701423,0.29444309587034845,0,1,1
9,6,1,0,0,2,4,0.519748760317068,0.519748760317068,0.07771487742058478,1,0
9,6,1,0,0,2,6,0.5335536846333225,0.5335536846333225,0.07771487742058478,0,0
9,6,1,0,1,1,2,0.1299847047462619,0.5596424692424106,0,1,1
9,6,1,0,2,5,6,0.5620465983851269,0.44350883842777333,0.7929295468753947,1,0
9,6,1,0,2,5,4,0.09984887911110686,0.6112874605593217,0.9124323069968459,0,0
9,6,1,0,2,5,4,0.8896351913623646,0.6391650457408002,0.8807973280299759,0,0
9,6,1,0,2,5,6,1.139220615925985,0.5795796940835974,0.7850550999078107,0,0
9,6,1,0,2,5,4,0.883284285169844,0.3317447073392094,0.6437154227779963,0,0
9,6,1,0,3,1,6,0.14671999863406412,0.4615273818382468,0,1,0
9,6,1,0,4,1,4,0.21550413349554656,0.476235388497354,0,1,0
8,4,5,2,0,7,4,0.4051753085415617,0.4051753085415617,0.633158403283849,1,0
8,4,5,2,0,7,2,0.374017947672646,0.374017947672646,0.34127693280581406,0,0
8,4,5,2,0,7,1,0.37109176830984025,0.37109176830984025,0.3358210920639831,0,0
8,4,5,2,0,7,4,0.2871842514681549,0.2871842514681549,0.6435135913748479,0,0
8,4,5,2,0,7,2,0.43321078575121374,0.43321078575121374,0.5558226583874238,0,0
8,4,5,2,0,7,4,0.5066449069948199,0.5066449069948199,0.40882511567445623,0,0
8,4,5,2,0,7,1,0.43569458923794424,0.43569458923794424,0.39445649080880907,0,0
8,4,5,2,1,1,2,0.5758600879814413,0.35587359873494134,0,1,0
8,4,5,2,2,1,1,0.7560097923348112,0.41765521893822677,0,1,1
13,8,7,4,0,3,11,0.22232537783363493,0.22232537783363493,0.2861849502344793,1,1
13,8,7,4,0,3,9,0.27562185738015477,0.27562185738015477,0.30972426737144826,0,0
13,8,7,4,0,3,11,0.2942734217602083,0.2942734217602083,0.5352213058016413,0,0
13,8,7,4,1,6,11,0.4486823629896668,0.4184413706277715,0.3110254395383227,1,0
13,8,7,4,1,6,9,0.4593546295833406,0.4234479877063624,0.3147557995561805,1,0
13,8,7,4,1,6,11,0.39158197814523305,0.3733860219436749,0.3015339010901388,0,0
13,8,7,4,1,6,11,0.4119155539278578,0.31328690253096025,0.622640214511135,0,0
13,8,7,4,1,6,11,0.4486823629896668,0.4184413706277715,0.3110254395383227,1,0
13,8,7,4,1,6,9,0.5510998493946079,0.3302845178076619,0.5256087976202697,0,0
13,8,7,4,1,6,11,0.3306584562530369,0.2662626919778155,0.29489541793673957,0,0
2,11,1,1,0,1,1,0.6504869278375068,0.6504869278375068,0,1,1
2,11,1,1,1,2,1,0.27545946105746166,0.5491559070201387,0.6941303689315794,1,1
2,11,1,1,1,2,1,0.6181362776698377,0.4083824987672102,0.6941303689315794,0,0
2,11,1,1,2,1,0,0.8237740416531847,0.4882250681716047,0,1,1
2,11,1,1,3,1,1,0.6286475840979345,0.5560792612433199,0,1,1
9,6,1,0,0,2,11,0.5665194880728109,0.5665194880728109,0.23215196670525834,1,0
9,6,1,0,0,2,6,0.46261165851426717,0.46261165851426717,0.23215196670525834,0,0
9,6,1,0,1,9,9,0.09028922618452932,0.5567264542724649,0.6481218927837896,1,0
9,6,1,0,1,9,9,0.11718132223018035,0.4509671361110554,0.5874163816032073,0,0
9,6,1,0,1,9,9,1.0705011801095277,0.510052688363545,0.828212908350127,0,0
9,6,1,0,1,9,9,0.7724202871540966,0.43269824954879205,0.5410961606481409,0,0
9,6,1,0,1,9,11,0.845754293740802,0.49106484412572105,0.5896489806701595,0,0
9,6,1,0,1,9,11,0.7297129511624029,0.48578608681561103,0.5689578241128914,0,0
9,6,1,0,1,9,9,0.07891116946210196,0.610020841926653,0.6829595086147093,0,0
9,6,1,0,1,9,9,0.8081325665774022,0.6057758977604113,0.8929867894357941,0,0
9,6,1,0,1,9,9,0.7119411410160731,0.355341255364168,0.5160974152458867,0,0
9,6,1,0,2,1,11,0.12051567395622868,0.5009780838759853,0,1,0
9,6,1,0,3,3,11,0.9202858852887177,0.4196215043428744,0.43276056672216084,1,0
9,6,1,0,3,3,9,1.0619068388692916,0.5610744989047155,0.5024046138557994,0,0
9,6,1,0,3,3,8,0.20856194906250067,0.29907536048926686,0.7877431212653333,0,0
9,6,1,0,4,1,9,0.9280913962689066,0.5156079532852323,0,1,0
9,6,1,0,5,1,9,0.6801701489808265,0.5335943922426953,0,1,0
9,6,1,0,6,2,11,0.1077962667838042,0.4876047822584846,0.9202362899044518,1,0
9,6,1,0,6,2,9,0.9785364953999957,0.44907708797988516,0.9202362899044518,0,0
9,6,1,0,7,2,9,0.6148064051896196,0.3206058747921398,0.19921887780801478,1,0
9,6,1,0,7,2,8,0.7581958155860329,0.5197600395015196,0.19921887780801478,0,0
9,6,1,0,8,2,9,0.0807954356851059,0.3832538019329854,0.868464823213568,1,0
9,6,1,0,8,2,9,0.8074806859266234,0.4869123163551214,0.868464823213568,0,0
9,6,1,0,9,1,9,0.5151816562806102,0.3695032845132237,0,1,0
2,4,9,6,0,1,4,0.2791327027330588,0.2791327027330588,0,1,1
2,4,9,6,1,1,4,0.31879349402663304,0.19103997796885647,0,1,1
2,4,9,6,2,6,4,0.3972323419001657,0.3450554677585379,0.47214779625615366,1,0
2,4,9,6,2,6,1,0.028752619517427497,0.19309264185399558,0.3298357412338368,0,0
2,4,9,6,2,6,4,0.04809429835572399,0.23188989571892116,0.35706120404450814,0,0
2,4,9,6,2,6,4,0.36683380557051576,0.23461189143010516,0.33354377984054084,0,0
2,4,9,6,2,6,1,0.35444462681057465,0.24344992247009217,0.33978311586585996,0,0
2,4,9,6,2,6,4,0.46649673904394695,0.2769640596129054,0.4022504987641118,0,0
3,2,4,1,0,3,1,0.3198370115996928,0.3198370115996928,0.7369975012791277,1,0
3,2,4,1,0,3,1,0.48125084118690686,0.48125084118690686,0.42403489771393277,0,0
3,2,4,1,0,3,1,0.4062743073080717,0.4062743073080717,0.38855001204410716,0,0
3,2,4,1,1,1,1,0.20378897904206938,0.3527031037900173,0,1,0
5,11,12,5,0,2,2,0.2508652181745575,0.2508652181745575,0.2409920216907957,1,1
5,11,12,5,0,2,1,0.21045134875129567,0.21045134875129567,0.2409920216907957,0,0
5,11,12,5,1,4,4,0.2806297493461598,0.1655533326060052,0.2645623657152631,1,1
5,11,12,5,1,4,4,0.023365528728024592,0.23927151387418336,0.30651070945486875,0,0
5,11,12,5,1,4,2,0.2850804720445048,0.13780319317488054,0.25861284946560353,0,0
5,11,12,5,1,4,4,0.38216460034865446,0.13268791319648388,0.26269615724410317,0,0
4,8,12,5,0,7,1,0.21518084416613983,0.21518084416613983,0.22456934892026378,1,1
4,8,12,5,0,7,1,0.1345205754381263,0.1345205754381263,0.21282923109438734,0,0
4,8,12,5,0,7,1,0.20670970428670737,0.20670970428670737,0.2567524469542334,0,0
4,8,12,5,0,7,1,0.17732649299775116,0.17732649299775116,0.19859113312567003,0,0
4,8,12,5,0,7,2,0.15268945985701643,0.15268945985701643,0.23892066711428253,0,0
4,8,12,5,0,7,2,0.10276565419945537,0.10276565419945537,0.2488095535817593,0,0
4,8,12,5,0,7,2,0.210435648484082,0.210435648484082,0.23845678170497006,0,0
4,8,12,5,1,6,2,0.320969922443525,0.11454070895725015,0.24753258493401895,1,1
4,8,12,5,1,6,2,0.060529724009355565,0.18374402867071704,0.2547272086160065,0,0
4,8,12,5,1,6,2,0.2336514557165494,0.13725849672502022,0.18605414683208282,0,0
4,8,12,5,1,6,2,0.2944147675035411,0.24088463187723455,0.3577353759539644,0,0
4,8,12,5,1,6,1,0.2393972695270318,0.21419231225068314,0.2086400239164611,0,0
4,8,12,5,1,6,1,0.2153949903570733,0.2038970564001356,0.2010240218246481,0,0
0,6,1,1,0,1,0,0.49048756234083873,0.49048756234083873,0,1,1
0,6,1,1,1,1,1,0.7940360300319305,0.5334999814933058,0,1,1
7,5,2,2,0,1,0,0.613252932004429,0.613252932004429,0,1,1
7,5,2,2,1,3,1,0.273756987878693,0.35398278268845024,0.3416093133828978,1,1
7,5,2,2,1,3,0,0.03450783155896216,0.6227238992082923,0.4440005051443021,0,0
7,5,2,2,1,3,1,0.6272476120917619,0.4473108910044797,0.5094868633967699,0,0
7,5,2,2,2,1,1,0.6888912577503054,0.37854679109917877,0,1,1
7,5,2,2,3,3,1,0.1397385215126277,0.30424497183535654,0.07527523891601175,1,0
7,5,2,2,3,3,1,0.15150850007182567,0.35742686295665077,0.07412702376470809,1,0
7,5,2,2,3,3,1,0.061779315075619304,0.3738608642710704,0.09263329830134176,0,0
7,5,2,2,3,3,1,0.1397385215126277,0.30424497183535654,0.07527523891601175,1,0
6,5,0,1,0,3,2,0.562326348406622,0.562326348406622,0.43175201922637574,1,0
6,5,0,1,0,3,4,0.3877886060157505,0.3877886060157505,0.37700308289010237,0,0
6,5,0,1,0,3,4,0.3617638793772778,0.3617638793772778,0.6253542765389968,0,0
6,5,0,1,1,1,4,0.6754331943903704,0.3229876515871371,0,1,0
6,5,0,1,2,1,6,0.5241397723358535,0.5526123765314604,0,1,0
6,5,0,1,3,7,4,0.693998403702305,0.5016645996376484,0.637069921963304,1,0
6,5,0,1,3,7,4,0.12519869558516544,0.5173805761426878,0.7006681545601161,0,0
6,5,0,1,3,7,6,0.4784579321389958,0.5610551727910301,0.6470218038458738,0,0
6,5,0,1,3,7,4,0.9006529806710568,0.6358107228533108,0.8621054991784703,0,0
6,5,0,1,3,7,6,0.918396425265474,0.3968813500015253,0.714898976701229,0,0
6,5,0,1,3,7,6,0.5024834459987139,0.4097366043206617,0.5585674007903964,0,0
6,5,0,1,3,7,6,0.7314140076460098,0.43801304252301987,0.7092707201567036,0,0
