foeAgility,cunning,stability,dodging,volleyGroupID,groupSize,tApplied,dis2Last,dis2Cent,dis2Group,opacity,clicked,dodged
3,1,0,0,5,11,0,0.10941183,0.435625163,0.712732683,0.907,0,0
3,1,0,0,5,11,4,0.856547338,0.619944944,0.742516188,0.907,0,0
3,1,0,0,5,11,1,0.769784032,0.558181234,0.742215444,0.907,0,0
3,1,0,0,5,11,4,1.050447165,0.514298218,0.73127274,0.907,0,0
3,1,0,0,5,11,4,0.116039332,0.547603363,0.788388641,0.907,0,0
3,1,0,0,5,11,4,0.710507593,0.518798562,0.682800666,0.96,0,0
3,1,0,0,5,11,1,0.76445205,0.536424569,0.729208769,0.907,0,0
3,1,0,0,5,11,1,0.722085509,0.606017016,0.786622088,0.907,0,0
3,1,0,0,5,11,4,0.784969393,0.523385271,0.672501148,0.907,0,0
3,1,0,0,5,11,4,0.824503,0.460964399,0.652646367,0.907,0,0
3,1,0,0,5,11,4,1.162895183,0.627049259,0.810432559,0.907,0,0
3,1,0,0,5,11,0,0.10941183,0.435625163,0.712732683,0.907,0,0
3,1,0,0,5,11,4,0.856547338,0.619944944,0.742516188,0.907,0,0
3,1,0,0,5,11,1,0.769784032,0.558181234,0.742215444,0.907,0,0
3,1,0,0,5,11,4,1.050447165,0.514298218,0.73127274,0.907,0,0
3,1,0,0,5,11,4,0.116039332,0.547603363,0.788388641,0.907,0,0
3,1,0,0,6,1,4,0.16378811,0.641148563,0,0.96,1,0
1,10,2,0,0,1,1,0.463358412,0.463358412,0,0.96,1,1
1,10,2,0,1,1,1,0.042769431,0.505247377,0,0.96,1,1
11,15,7,4,0,1,4,0.429168441,0.429168441,0,0.96,1,1
11,15,7,4,1,4,4,0.473163034,0.37395417,0.347892724,0.725,1,1
11,15,7,4,1,4,4,0.474268871,0.384031453,0.351863223,0.96,1,1
11,15,7,4,1,4,4,0.650510924,0.223535592,0.578151553,0.725,0,0
11,15,7,4,1,4,1,0.043265731,0.467085388,0.572178269,0.725,0,0
11,15,7,4,1,4,4,0.473163034,0.37395417,0.347892724,0.725,1,1
11,15,7,4,2,1,4,0.395070109,0.322875952,0,0.96,1,1
11,15,7,4,3,3,4,0.575242199,0.252376036,0.234914729,0.96,1,1
11,15,7,4,3,3,4,0.520602437,0.365666746,0.43458257,0.725,0,0
11,15,7,4,3,3,4,0.630034871,0.307410855,0.257898956,0.725,0,0
11,15,7,4,4,4,4,0.08911822,0.201191704,0.46745625,0.96,1,1
11,15,7,4,4,4,4,0.33098775,0.189012701,0.345297171,0.725,0,0
11,15,7,4,4,4,2,0.516601649,0.267538507,0.301126517,0.725,0,0
11,15,7,4,4,4,4,0.663941053,0.411565378,0.400940777,0.725,0,0
11,15,7,4,5,1,4,0.43833981,0.326633054,0,0.96,1,1
11,15,7,4,6,1,4,0.364703766,0.245012503,0,0.96,1,1
6,4,0,0,0,2,4,0.563940961,0.563940961,0.225549704,0.96,1,0
6,4,0,0,0,2,4,0.6817989,0.6817989,0.225549704,0.868,0,0
6,4,0,0,1,1,8,1.155790145,0.597129482,0,0.96,1,0
6,4,0,0,2,6,8,0.137863703,0.54406166,0.752464878,0.868,1,0
6,4,0,0,2,6,6,0.108697331,0.531844506,0.687233282,0.868,1,0
6,4,0,0,2,6,8,0.710038867,0.567087691,0.641787571,0.868,0,0
6,4,0,0,2,6,8,1.111377429,0.514247983,0.745193606,0.868,0,0
6,4,0,0,2,6,4,1.059416991,0.462643344,0.71490141,0.868,0,0
6,4,0,0,2,6,8,0.702854288,0.44388589,0.577331512,0.96,0,0
6,4,0,0,2,6,8,0.710038867,0.567087691,0.641787571,0.868,0,0
6,4,0,0,2,6,6,0.108697331,0.531844506,0.687233282,0.868,1,0
6,4,0,0,2,6,8,1.111377429,0.514247983,0.745193606,0.868,0,0
6,4,0,0,2,6,4,1.059416991,0.462643344,0.71490141,0.868,0,0
8,4,4,0,0,4,4,0.54327744,0.54327744,0.713363445,0.96,1,0
8,4,4,0,0,4,9,0.486859786,0.486859786,0.534335062,0.868,0,0
8,4,4,0,0,4,8,0.313617411,0.313617411,0.736241268,0.868,0,0
8,4,4,0,0,4,8,0.462182385,0.462182385,0.533397117,0.868,0,0
8,4,4,0,1,1,9,0.729935546,0.328569859,0,0.96,1,0
8,4,4,0,2,2,4,0.599665313,0.356412267,0.565850499,0.96,1,0
8,4,4,0,2,2,9,0.213274689,0.424003963,0.565850499,0.868,0,0
8,4,4,0,3,8,8,0.412219481,0.321048904,0.48221933,0.868,1,0
8,4,4,0,3,8,4,0.430307383,0.453478555,0.584197311,0.868,1,0
8,4,4,0,3,8,8,0.490293288,0.420145201,0.532317176,0.868,0,0
8,4,4,0,3,8,6,0.728765898,0.379554663,0.467593721,0.868,0,0
8,4,4,0,3,8,8,0.633249764,0.354131362,0.486305385,0.868,0,0
8,4,4,0,3,8,8,0.616234292,0.396144574,0.524828465,0.868,0,0
8,4,4,0,3,8,8,0.576619355,0.385076798,0.534465878,0.868,0,0
8,4,4,0,3,8,9,0.799699628,0.453882361,0.513785999,0.96,0,0
8,4,4,0,3,8,8,0.490293288,0.420145201,0.532317176,0.868,0,0
8,4,4,0,3,8,6,0.728765898,0.379554663,0.467593721,0.868,0,0
8,4,4,0,3,8,8,0.633249764,0.354131362,0.486305385,0.868,0,0
8,4,4,0,3,8,8,0.616234292,0.396144574,0.524828465,0.868,0,0
8,4,4,0,3,8,8,0.576619355,0.385076798,0.534465878,0.868,0,0
8,4,4,0,4,1,8,0.516613725,0.249767816,0,0.96,1,0
10,13,7,7,0,1,4,0.225432259,0.225432259,0,0.96,1,1
10,13,7,7,1,1,4,0.328382449,0.313300714,0,0.96,1,1
10,13,7,7,2,1,2,0.392086865,0.226599408,0,0.96,1,1
10,13,7,7,3,2,4,0.337881902,0.233932981,0.385748647,0.96,1,1
10,13,7,7,3,2,1,0.055929936,0.245155455,0.385748647,0.751,0,0
10,13,7,7,4,1,4,0.375387927,0.320351707,0,0.96,1,1
10,13,7,7,5,4,4,0.513459241,0.19618393,0.297025497,0.96,1,1
10,13,7,7,5,4,4,0.615059469,0.297751768,0.333241803,0.751,0,0
10,13,7,7,5,4,4,0.63580499,0.319496711,0.333714666,0.751,0,0
10,13,7,7,5,4,4,0.110635863,0.430827538,0.69830647,0.751,0,0
10,13,7,7,6,4,4,0.153437407,0.26098222,0.47057645,0.96,1,1
10,13,7,7,6,4,0,0.430237018,0.350564561,0.565326495,0.751,0,0
10,13,7,7,6,4,1,0.422534154,0.351393434,0.436945861,0.751,0,0
10,13,7,7,6,4,2,0.373247305,0.319777335,0.412887256,0.751,0,0
10,13,7,7,7,1,4,0.3091947,0.228235255,0,0.96,1,1
10,13,7,7,8,5,4,0.513011974,0.319499628,0.482855288,0.96,1,1
10,13,7,7,8,5,1,0.447922494,0.389746325,0.483358434,0.751,0,0
10,13,7,7,8,5,0,0.379942414,0.424133004,0.533635362,0.751,0,0
10,13,7,7,8,5,1,0.374129216,0.29874646,0.512755273,0.751,0,0
10,13,7,7,8,5,4,0.467500587,0.369303215,0.559313014,0.751,0,0
10,13,7,7,9,1,4,0.411363977,0.408196895,0,0.96,1,1
10,13,7,7,10,1,4,0.583094093,0.176072924,0,0.96,1,1
8,3,1,0,0,14,4,0.409114924,0.409114924,0.66555614,0.881,0,0
8,3,1,0,0,14,4,0.559873003,0.559873003,0.70287127,0.881,0,0
8,3,1,0,0,14,8,0.482049959,0.482049959,0.679235211,0.881,0,0
8,3,1,0,0,14,8,0.559982559,0.559982559,0.783084285,0.881,0,0
8,3,1,0,0,14,9,0.454363343,0.454363343,0.549096541,0.881,0,0
8,3,1,0,0,14,6,0.391253656,0.391253656,0.527487115,0.881,0,0
8,3,1,0,0,14,6,0.3797112,0.3797112,0.593569849,0.881,0,0
8,3,1,0,0,14,9,0.427732193,0.427732193,0.617794046,0.881,0,0
8,3,1,0,0,14,6,0.577561893,0.577561893,0.628958868,0.881,0,0
8,3,1,0,0,14,9,0.502005376,0.502005376,0.653172911,0.881,0,0
8,3,1,0,0,14,2,0.392920705,0.392920705,0.528198029,0.881,0,0
8,3,1,0,0,14,6,0.583773159,0.583773159,0.637220663,0.881,0,0
8,3,1,0,0,14,8,0.330261437,0.330261437,0.563545019,0.881,0,0
8,3,1,0,0,14,8,0.534955987,0.534955987,0.685673402,0.96,0,0
8,3,1,0,0,14,4,0.409114924,0.409114924,0.66555614,0.881,0,0
8,3,1,0,0,14,4,0.559873003,0.559873003,0.70287127,0.881,0,0
8,3,1,0,0,14,8,0.482049959,0.482049959,0.679235211,0.881,0,0
8,3,1,0,0,14,8,0.559982559,0.559982559,0.783084285,0.881,0,0
8,3,1,0,0,14,9,0.454363343,0.454363343,0.549096541,0.881,0,0
8,3,1,0,0,14,6,0.391253656,0.391253656,0.527487115,0.881,0,0
8,3,1,0,0,14,6,0.3797112,0.3797112,0.593569849,0.881,0,0
8,3,1,0,0,14,9,0.427732193,0.427732193,0.617794046,0.881,0,0
8,3,1,0,0,14,6,0.577561893,0.577561893,0.628958868,0.881,0,0
8,3,1,0,0,14,9,0.502005376,0.502005376,0.653172911,0.881,0,0
8,3,1,0,0,14,2,0.392920705,0.392920705,0.528198029,0.881,0,0
8,3,1,0,0,14,6,0.583773159,0.583773159,0.637220663,0.881,0,0
8,3,1,0,0,14,8,0.330261437,0.330261437,0.563545019,0.881,0,0
8,3,1,0,1,3,6,0.98758846,0.455354758,0.94633646,0.881,1,0
8,3,1,0,1,3,9,0.172583008,0.505354858,0.571943075,0.96,1,0
8,3,1,0,1,3,9,0.056517837,0.504157247,0.584722723,0.881,0,0
7,7,8,5,0,1,8,0.298973626,0.298973626,0,0.96,1,1
7,7,8,5,1,2,2,0.059629527,0.239927986,0.488608667,0.96,1,1
7,7,8,5,1,2,8,0.524581075,0.367996633,0.488608667,0.829,0,0
7,7,8,5,2,2,8,0.632537774,0.393131073,0.641416126,0.96,1,0
7,7,8,5,2,2,2,0.144518749,0.26688489,0.641416126,0.829,0,0
7,7,8,5,3,1,4,0.60701969,0.214523447,0,0.96,1,1
7,7,8,5,4,4,4,0.327645733,0.212421283,0.427354649,0.829,1,1
7,7,8,5,4,4,6,0.454288977,0.338963663,0.506894143,0.96,1,0
7,7,8,5,4,4,4,0.5930998,0.383785468,0.302985747,0.829,0,0
7,7,8,5,4,4,6,0.624015389,0.410873606,0.314453206,0.829,0,0
1,4,1,0,0,3,0,0.478957466,0.478957466,0.964389495,0.96,1,0
1,4,1,0,0,3,0,0.598441411,0.598441411,0.888305508,0.868,0,0
1,4,1,0,0,3,0,0.511098046,0.511098046,0.813745899,0.868,0,0
1,4,1,0,1,1,0,0.202554616,0.309509644,0,0.96,1,0
2,6,4,1,0,1,0,0.378337607,0.378337607,0,0.96,1,1
2,6,4,1,1,3,0,0.496510826,0.567632108,0.458684402,0.96,1,0
2,6,4,1,1,3,0,0.689218246,0.319722158,0.606762356,0.842,0,0
2,6,4,1,1,3,0,0.49886973,0.421604264,0.357078616,0.842,0,0
5,0,1,0,0,7,4,0.325291051,0.325291051,0.617064697,0.92,1,0
5,0,1,0,0,7,4,0.488834337,0.488834337,0.727497383,0.92,0,0
5,0,1,0,0,7,6,0.472608675,0.472608675,0.712397601,0.92,0,0
5,0,1,0,0,7,4,0.480664556,0.480664556,0.563701896,0.92,0,0
5,0,1,0,0,7,6,0.5562484,0.5562484,0.628867842,0.92,0,0
5,0,1,0,0,7,6,0.408991082,0.408991082,0.654426,0.92,0,0
5,0,1,0,0,7,6,0.492975153,0.492975153,0.58585858,0.96,0,0
5,0,1,0,0,7,4,0.488834337,0.488834337,0.727497383,0.92,0,0
5,0,1,0,0,7,6,0.472608675,0.472608675,0.712397601,0.92,0,0
5,0,1,0,0,7,4,0.480664556,0.480664556,0.563701896,0.92,0,0
5,0,1,0,0,7,6,0.5562484,0.5562484,0.628867842,0.92,0,0
5,0,1,0,0,7,6,0.408991082,0.408991082,0.654426,0.92,0,0
5,0,1,0,1,12,6,0.190878946,0.552293571,0.621831668,0.92,1,0
5,0,1,0,1,12,6,0.535082958,0.582282896,0.573172552,0.92,0,0
5,0,1,0,1,12,6,0.810082573,0.497127365,0.788852079,0.92,0,0
5,0,1,0,1,12,6,0.614536494,0.510204907,0.544755558,0.92,0,0
5,0,1,0,1,12,6,0.825383466,0.499516481,0.794415822,0.92,0,0
5,0,1,0,1,12,6,0.692831251,0.609975609,0.615873796,0.92,0,0
5,0,1,0,1,12,1,0.077527711,0.487650468,0.555389679,0.92,0,0
5,0,1,0,1,12,6,0.62958488,0.512868833,0.551505509,0.92,0,0
5,0,1,0,1,12,4,0.148812548,0.366330673,0.509645226,0.92,0,0
5,0,1,0,1,12,6,1.036841821,0.549774501,0.862161736,0.92,0,0
5,0,1,0,1,12,2,0.14615714,0.438509681,0.54224079,0.92,0,0
5,0,1,0,1,12,6,0.444116105,0.434716013,0.501980589,0.96,0,0
5,0,1,0,1,12,6,0.535082958,0.582282896,0.573172552,0.92,0,0
5,0,1,0,1,12,6,0.810082573,0.497127365,0.788852079,0.92,0,0
5,0,1,0,1,12,6,0.614536494,0.510204907,0.544755558,0.92,0,0
5,0,1,0,1,12,6,0.825383466,0.499516481,0.794415822,0.92,0,0
5,0,1,0,1,12,6,0.692831251,0.609975609,0.615873796,0.92,0,0
5,0,1,0,1,12,1,0.077527711,0.487650468,0.555389679,0.92,0,0
5,0,1,0,1,12,6,0.62958488,0.512868833,0.551505509,0.92,0,0
5,0,1,0,1,12,4,0.148812548,0.366330673,0.509645226,0.92,0,0
5,0,1,0,1,12,6,1.036841821,0.549774501,0.862161736,0.92,0,0
5,0,1,0,1,12,2,0.14615714,0.438509681,0.54224079,0.92,0,0
3,5,3,2,0,1,2,0.430642743,0.430642743,0,0.96,1,1
3,5,3,2,1,4,1,0.059515108,0.489121924,0.27134204,0.96,1,0
3,5,3,2,1,4,4,0.223020032,0.482371474,0.289232223,0.855,0,0
3,5,3,2,1,4,2,0.15908485,0.456576167,0.249610289,0.855,0,0
3,5,3,2,1,4,2,0.38919434,0.375978684,0.514667482,0.855,0,0
1,6,7,2,0,1,6,0.37338216,0.37338216,0,0.96,1,0
1,6,7,2,1,1,6,0.48695539,0.242913709,0,0.96,1,1
1,6,7,2,2,2,9,0.375831474,0.293802499,0.397400038,0.96,1,0
1,6,7,2,2,2,6,0.024014628,0.248909134,0.397400038,0.842,0,0
1,6,7,2,3,3,6,0.39057961,0.323790554,0.624000931,0.842,1,1
1,6,7,2,3,3,6,0.489548532,0.397638486,0.616360326,0.96,1,0
1,6,7,2,3,3,9,0.638231667,0.344716803,0.523436426,0.842,0,0
1,6,7,2,4,1,9,0.677297908,0.279894893,0,0.96,1,1
1,6,7,2,5,2,8,0.531640628,0.421488319,0.072536992,0.96,1,0
1,6,7,2,5,2,9,0.460373026,0.355028737,0.072536992,0.842,0,0
2,2,0,0,0,1,1,0.655648661,0.655648661,0,0.96,1,0
2,2,0,0,1,1,0,0.046685678,0.609746457,0,0.96,1,0
2,2,0,0,2,1,0,0.881184462,0.630320523,0,0.96,1,0
7,6,6,1,0,6,4,0.310361613,0.310361613,0.484404981,0.96,1,1
7,6,6,1,0,6,4,0.406612732,0.406612732,0.540966772,0.842,0,0
7,6,6,1,0,6,2,0.323669375,0.323669375,0.499525059,0.842,0,0
7,6,6,1,0,6,4,0.265401264,0.265401264,0.454084308,0.842,0,0
7,6,6,1,0,6,2,0.327353236,0.327353236,0.432000591,0.842,0,0
7,6,6,1,0,6,2,0.315404688,0.315404688,0.4227861,0.842,0,0
7,6,6,1,1,3,2,0.747677443,0.442345675,0.589291624,0.96,1,0
7,6,6,1,1,3,1,0.116044259,0.247409649,0.601515611,0.842,0,0
7,6,6,1,1,3,4,0.489599047,0.365224114,0.502168188,0.842,0,0
1,1,0,0,0,1,0,0.33607527,0.33607527,0,0.96,1,0
1,1,0,0,1,1,0,0.105627225,0.43226549,0,0.96,1,0
14,9,4,0,0,1,9,0.331461714,0.331461714,0,0.96,1,0
14,9,4,0,1,6,8,0.028252118,0.331237119,0.484568671,0.96,1,0
14,9,4,0,1,6,8,0.596058458,0.42561802,0.402997272,0.803,0,0
14,9,4,0,1,6,8,0.145152795,0.409862025,0.494971028,0.803,0,0
14,9,4,0,1,6,2,0.541140509,0.342075384,0.372997787,0.803,0,0
14,9,4,0,1,6,8,0.707269272,0.407658252,0.705600269,0.803,0,0
14,9,4,0,1,6,4,0.51035494,0.394580342,0.378649805,0.803,0,0
14,9,4,0,2,1,8,0.649723166,0.486470654,0,0.96,1,0
14,9,4,0,3,1,4,0.762020292,0.429366658,0,0.96,1,0
14,9,4,0,4,3,8,0.21544583,0.389863371,0.667997238,0.96,1,1
14,9,4,0,4,3,4,0.829147685,0.402726123,0.60766921,0.803,0,0
14,9,4,0,4,3,6,0.710167069,0.381139408,0.495541425,0.803,0,0
14,9,4,0,5,1,8,0.558715449,0.382899756,0,0.96,1,1
14,9,4,0,6,6,8,0.037561613,0.373631885,0.419006681,0.803,1,0
14,9,4,0,6,6,9,0.616600591,0.466899523,0.594975147,0.96,1,0
14,9,4,0,6,6,9,0.395052783,0.343975237,0.490600176,0.803,0,0
14,9,4,0,6,6,9,0.530290123,0.309639877,0.508207144,0.803,0,0
14,9,4,0,6,6,9,0.140314738,0.490793004,0.487183974,0.803,0,0
14,9,4,0,6,6,9,0.445935958,0.350441853,0.51612794,0.803,0,0
5,10,7,6,0,2,1,0.457955008,0.457955008,0.594741215,0.96,1,1
5,10,7,6,0,2,0,0.391351667,0.391351667,0.594741215,0.79,0,0
5,10,7,6,1,1,1,0.69975106,0.241796529,0,0.96,1,1
16,1,3,2,0,2,4,0.4246945,0.4246945,0.826862505,0.96,1,0
16,1,3,2,0,2,6,0.403240384,0.403240384,0.826862505,0.907,0,0
16,1,3,2,1,6,6,0.561906247,0.362474347,0.502841759,0.907,1,0
16,1,3,2,1,6,9,0.684329103,0.478604644,0.72142399,0.907,0,0
16,1,3,2,1,6,6,0.524704248,0.51330992,0.567588144,0.907,0,0
16,1,3,2,1,6,4,0.532850422,0.509448664,0.561672325,0.907,0,0
16,1,3,2,1,6,8,0.725882153,0.503116546,0.737481478,0.907,0,0
16,1,3,2,1,6,6,0.804806482,0.416748209,0.61233903,0.96,0,0
16,1,3,2,1,6,9,0.684329103,0.478604644,0.72142399,0.907,0,0
16,1,3,2,1,6,6,0.524704248,0.51330992,0.567588144,0.907,0,0
16,1,3,2,1,6,4,0.532850422,0.509448664,0.561672325,0.907,0,0
16,1,3,2,1,6,8,0.725882153,0.503116546,0.737481478,0.907,0,0
16,1,3,2,4,1,6,0.707385813,0.454840666,0,0.96,1,1
16,1,3,2,3,7,9,0.670587698,0.439824435,0.593492791,0.907,1,0
16,1,3,2,2,1,8,0.959276273,0.567440526,0,0.96,0,0
16,1,3,2,3,7,2,0.969217236,0.403125508,0.634015991,0.907,1,0
16,1,3,2,3,7,8,0.679805906,0.500014034,0.738586079,0.907,0,0
16,1,3,2,3,7,8,0.150598075,0.417118611,0.584979411,0.907,0,0
16,1,3,2,3,7,8,0.074100733,0.510066885,0.649718734,0.907,0,0
16,1,3,2,3,7,6,0.734368136,0.510482236,0.643225634,0.907,0,0
16,1,3,2,3,7,9,0.954895882,0.391995273,0.628515708,0.96,0,0
16,1,3,2,3,7,8,0.679805906,0.500014034,0.738586079,0.907,0,0
16,1,3,2,3,7,2,0.969217236,0.403125508,0.634015991,0.907,1,0
16,1,3,2,3,7,8,0.150598075,0.417118611,0.584979411,0.907,0,0
16,1,3,2,3,7,8,0.074100733,0.510066885,0.649718734,0.907,0,0
16,1,3,2,3,7,6,0.734368136,0.510482236,0.643225634,0.907,0,0
16,1,3,2,6,1,6,0.779716493,0.385180284,0,0.96,1,0
16,1,3,2,5,1,6,0.563501368,0.400831873,0,0.96,0,0
14,1,5,2,0,1,9,0.395380754,0.395380754,0,0.96,1,0
14,1,5,2,1,2,11,0.489131926,0.253616147,0.691795438,0.96,1,0
14,1,5,2,1,2,9,0.538143313,0.43867435,0.691795438,0.907,0,0
14,1,5,2,2,3,8,0.397208341,0.342730928,0.707153898,0.907,1,0
14,1,5,2,2,3,9,0.55205348,0.477806708,0.522546773,0.907,0,0
14,1,5,2,2,3,9,0.365465464,0.252484323,0.409943383,0.96,0,0
14,1,5,2,2,3,9,0.55205348,0.477806708,0.522546773,0.907,0,0
14,1,5,2,3,1,8,0.404068838,0.29888129,0,0.96,1,0
14,1,5,2,4,5,9,0.43870151,0.283366939,0.469798799,0.96,1,0
14,1,5,2,4,5,11,0.509606725,0.423340612,0.546376393,0.907,0,0
14,1,5,2,4,5,6,0.438126117,0.369593561,0.528694679,0.907,0,0
14,1,5,2,4,5,4,0.166938059,0.332026899,0.492695576,0.907,0,0
14,1,5,2,4,5,9,0.530765653,0.447128366,0.591157615,0.907,0,0
14,1,5,2,5,3,6,0.144202298,0.417615106,0.511816245,0.907,1,0
14,1,5,2,5,3,11,0.478920424,0.442498047,0.695737938,0.907,0,0
14,1,5,2,5,3,11,0.400119625,0.373666009,0.609604467,0.96,0,0
14,1,5,2,5,3,11,0.478920424,0.442498047,0.695737938,0.907,0,0
14,1,5,2,6,1,11,0.662187599,0.406970046,0,0.96,0,0
15,0,1,0,0,3,4,0.349213967,0.349213967,0.545913351,0.92,1,0
15,0,1,0,0,3,4,0.480351143,0.480351143,0.609590087,0.96,1,0
15,0,1,0,0,3,4,0.592937344,0.592937344,1.005822079,0.92,0,0
15,0,1,0,1,3,4,0.09894146,0.497376101,0.929944221,0.92,1,0
15,0,1,0,1,3,0,0.905161948,0.625071108,0.739001386,0.92,0,0
15,0,1,0,1,3,4,1.002566672,0.523224807,0.818990034,0.96,0,0
15,0,1,0,1,3,0,0.905161948,0.625071108,0.739001386,0.92,0,0
15,0,1,0,2,1,4,0.748751682,0.369271552,0,0.96,0,0
15,0,1,0,3,1,4,0.090094905,0.436606619,0,0.96,0,0
15,0,1,0,4,1,4,0.888704836,0.452105856,0,0.96,1,0
2,10,7,7,0,1,1,0.260467253,0.260467253,0,0.96,1,1
2,10,7,7,1,1,1,0.650294705,0.400415865,0,0.96,1,1
14,13,4,0,0,2,6,0.365977565,0.365977565,0.144487439,0.96,1,1
14,13,4,0,0,2,6,0.401467211,0.401467211,0.144487439,0.751,0,0
14,13,4,0,1,2,9,0.596121238,0.407243277,0.360960272,0.96,1,0
14,13,4,0,1,2,6,0.793395564,0.455384064,0.360960272,0.751,0,0
14,13,4,0,2,1,6,0.662542739,0.269443161,0,0.96,1,0
14,13,4,0,3,1,6,0.573283847,0.448938493,0,0.96,1,0
14,13,4,0,4,2,8,0.812167135,0.365929847,0.620645238,0.96,1,0
14,13,4,0,4,2,6,0.47309053,0.41767567,0.620645238,0.751,0,0
14,13,4,0,6,1,9,0.867146125,0.44975269,0,0.96,1,0
14,13,4,0,5,1,9,0.45741681,0.418602215,0,0.96,1,0
14,13,4,0,7,1,9,0.598836468,0.366187121,0,0.96,1,0
14,13,4,0,8,1,8,0.825755268,0.4646143,0,0.96,1,0
0,1,2,1,0,1,1,0.471711202,0.471711202,0,0.96,1,0
0,1,2,1,1,4,0,0.720201883,0.366687055,0.624508984,0.96,1,0
0,1,2,1,1,4,1,0.688315424,0.602641162,0.662091988,0.907,0,0
0,1,2,1,1,4,1,0.638470705,0.297530073,0.583146305,0.907,0,0
0,1,2,1,1,4,1,0.607401617,0.47457396,0.576421664,0.907,0,0
4,12,10,3,0,6,1,0.174439327,0.174439327,0.311985165,0.764,1,1
4,12,10,3,0,6,1,0.136281872,0.136281872,0.29500977,0.96,1,1
4,12,10,3,0,6,2,0.282470313,0.282470313,0.338849008,0.764,0,0
4,12,10,3,0,6,1,0.279033227,0.279033227,0.430376305,0.764,0,0
4,12,10,3,0,6,1,0.239898263,0.239898263,0.310515814,0.764,0,0
4,12,10,3,0,6,0,0.351538074,0.351538074,0.451380991,0.764,0,0
4,12,10,3,0,6,1,0.174439327,0.174439327,0.311985165,0.764,1,1
4,12,10,3,1,1,2,0.083775704,0.21490696,0,0.96,1,1
4,12,10,3,2,2,2,0.502206888,0.294772773,0.40448723,0.96,1,1
4,12,10,3,2,2,1,0.38121199,0.259832474,0.40448723,0.764,0,0
6,7,7,2,0,3,1,0.24865169,0.24865169,0.542071325,0.96,1,1
6,7,7,2,0,3,2,0.382396014,0.382396014,0.53319342,0.829,0,0
6,7,7,2,0,3,2,0.343035896,0.343035896,0.568384824,0.829,0,0
6,7,7,2,1,8,1,0.485709888,0.358456934,0.416554092,0.829,1,1
6,7,7,2,1,8,4,0.645989252,0.397457801,0.447721098,0.96,1,0
6,7,7,2,1,8,4,0.021204099,0.228171601,0.34827538,0.829,0,0
6,7,7,2,1,8,2,0.065396638,0.271633045,0.368207885,0.829,0,0
6,7,7,2,1,8,1,0.100495145,0.149028837,0.327317289,0.829,0,0
6,7,7,2,1,8,4,0.054953987,0.226022219,0.336954712,0.829,0,0
6,7,7,2,1,8,0,0.571821817,0.332510509,0.378260264,0.829,0,0
6,7,7,2,1,8,4,0.623149414,0.380551766,0.409296186,0.829,0,0
0,9,6,6,0,1,0,0.283449575,0.283449575,0,0.96,1,1
0,9,6,6,1,1,0,0.473060646,0.435796815,0,0.96,1,1
4,12,9,7,0,1,0,0.182358145,0.182358145,0,0.96,1,1
4,12,9,7,1,1,1,0.524627681,0.345881637,0,0.96,1,1
5,11,13,2,0,1,4,0.143368301,0.143368301,0,0.96,1,1
5,11,13,2,1,1,4,0.318681777,0.187890327,0,0.96,1,1
5,11,13,2,2,1,4,0.345542788,0.165453391,0,0.96,1,1
5,11,13,2,3,1,4,0.193415539,0.175613569,0,0.96,1,1
5,11,13,2,4,3,1,0.174203488,0.192677981,0.139858349,0.777,1,1
5,11,13,2,4,3,1,0.180031782,0.204580985,0.145433496,0.96,1,1
5,11,13,2,4,3,1,0.177591311,0.098205811,0.273335083,0.777,0,0
5,11,13,2,4,3,1,0.174203488,0.192677981,0.139858349,0.777,1,1
5,11,13,2,5,2,4,0.253411144,0.083573193,0.188512969,0.96,1,1
5,11,13,2,5,2,4,0.343076721,0.155908411,0.188512969,0.777,0,0
5,11,13,2,6,1,4,0.16966812,0.135317523,0,0.96,1,1
5,11,13,2,7,1,2,0.128002486,0.06458594,0,0.96,1,1
5,11,13,2,8,1,4,0.229936642,0.172997272,0,0.96,1,1
5,11,13,2,9,2,4,0.036125808,0.186550192,0.161849777,0.96,1,1
5,11,13,2,9,2,4,0.177081453,0.139503181,0.161849777,0.777,0,0
5,11,13,2,10,1,2,0.238702654,0.179691963,0,0.96,1,1
0,7,7,1,0,2,0,0.46812808,0.46812808,0.147073505,0.96,1,0
0,7,7,1,0,2,0,0.337446194,0.337446194,0.147073505,0.829,0,0
0,7,7,1,1,1,0,0.788584377,0.321849282,0,0.96,1,1
8,7,10,3,0,1,2,0.324184451,0.324184451,0,0.96,1,1
8,7,10,3,1,4,6,0.359403069,0.222106528,0.408941545,0.96,1,0
8,7,10,3,1,4,8,0.439943309,0.282528322,0.306339873,0.829,0,0
8,7,10,3,1,4,6,0.154900754,0.169420026,0.284908459,0.829,0,0
8,7,10,3,1,4,8,0.359636955,0.252920148,0.270537438,0.829,0,0
8,7,10,3,2,5,2,0.577515174,0.363522254,0.417678748,0.96,1,0
8,7,10,3,2,5,4,0.486993297,0.290551442,0.347787626,0.829,0,0
8,7,10,3,2,5,4,0.05988021,0.18680275,0.346900474,0.829,0,0
8,7,10,3,2,5,8,0.28767199,0.213314766,0.325577914,0.829,0,0
8,7,10,3,2,5,6,0.079544424,0.256675093,0.397895079,0.829,0,0
8,1,0,0,0,7,8,0.454713334,0.454713334,0.836001053,0.96,1,0
8,1,0,0,0,7,9,0.313689993,0.313689993,0.58129571,0.907,0,0
